feature	ham_probability	spam_probability
roger	2.3421216711743035e-05	2.148573884084439e-05
rogers	3.501812984085852e-05	6.266673828579614e-06
rogroup	3.4108568026810243e-06	2.984130394561721e-07
rogue	1.8191236280965463e-06	1.1936521578246883e-06
rohauer	6.3669326983379126e-06	2.984130394561721e-07
rohm	1.5917331745844781e-06	2.984130394561721e-07
rohrback	4.0930281632172295e-06	2.984130394561721e-07
roi	4.547809070241366e-07	9.250804223141334e-06
roiex	2.273904535120683e-07	5.9682607891234416e-06
roil	6.821713605362049e-07	1.7904782367370325e-06
roku	3.865637709705161e-06	2.984130394561721e-07
roland	1.3643427210724097e-06	7.16191294694813e-06
role	0.00019419144729930632	2.3873043156493766e-05
roles	4.434113843485332e-05	2.9841303945617208e-06
rolex	2.273904535120683e-07	0.00015398112835938478
rolexes	2.273904535120683e-07	1.6711130209545636e-05
roll	4.638765251646193e-05	2.02920866830197e-05
rolled	1.6599503106380986e-05	8.65397814422899e-06
roller	1.5917331745844781e-06	1.7904782367370325e-06
rollick	2.273904535120683e-07	2.0888912761932045e-06
rolling	3.2971615759249904e-05	8.057152065316645e-06
rollinginthedough	2.273904535120683e-07	3.879369512930237e-06
rollins	2.273904535120683e-06	2.984130394561721e-07
rollout	1.1596913129115483e-05	2.0888912761932045e-06
rollover	7.503884965898254e-06	1.4920651972808604e-06
rolls	1.8191236280965463e-06	3.282543434017893e-06
rolodex	2.501294988632751e-06	2.984130394561721e-07
rolx	2.273904535120683e-07	5.073021670754925e-06
rom	5.684761337801707e-06	8.176517281099114e-05
roma	4.547809070241366e-07	1.7904782367370325e-06
romain	6.821713605362049e-07	1.1936521578246883e-06
roman	1.0914741768579278e-05	5.6698477496672695e-06
romance	4.547809070241366e-07	6.266673828579614e-06
romania	1.3643427210724097e-06	5.9682607891234416e-06
romano	1.0005179954531004e-05	3.580956473474065e-06
romans	2.7286854421448195e-06	8.952391183685162e-07
romantic	1.8191236280965463e-06	3.580956473474065e-06
rome	2.0465140816086147e-06	3.580956473474065e-06
romeo	1.0459960861555141e-05	2.6857173551055487e-06
romero	1.1369522675603416e-06	2.0888912761932045e-06
romine	6.139542244825844e-06	2.984130394561721e-07
romulus	4.547809070241366e-07	1.4920651972808604e-06
ron	5.002589977265503e-05	6.565086868035786e-06
ronald	1.8418626734477533e-05	8.952391183685162e-06
ronan	1.5917331745844781e-06	2.984130394561721e-07
rondo	2.273904535120683e-07	2.0888912761932045e-06
ronn	2.0465140816086146e-05	1.999367364356353e-05
ronnie	1.0005179954531004e-05	5.9682607891234416e-06
rood	2.273904535120683e-07	2.6857173551055487e-06
roof	4.320418616729298e-06	1.4622238933352431e-05
roofing	2.273904535120683e-07	2.3873043156493766e-06
rooftree	2.273904535120683e-07	1.7904782367370325e-06
rook	4.547809070241366e-07	3.282543434017893e-06
room	0.00016963327832000296	4.177782552386409e-05
roomers	1.3643427210724097e-06	2.984130394561721e-07
roomful	2.273904535120683e-07	2.3873043156493766e-06
rooming	1.5917331745844781e-06	2.984130394561721e-07
roommate	6.821713605362049e-07	2.0888912761932045e-06
roommates	1.5917331745844781e-06	1.4920651972808604e-06
rooms	2.1829483537158556e-05	2.327621707758142e-05
roos	4.0930281632172295e-06	2.984130394561721e-07
roosevelt	2.0465140816086147e-06	5.371434710211097e-06
roost	1.1369522675603416e-06	1.1936521578246883e-06
root	7.276494512386185e-06	1.432382589389626e-05
rooted	4.547809070241366e-07	1.4920651972808604e-06
roots	2.7286854421448195e-06	3.580956473474065e-06
rop	2.273904535120683e-07	2.6857173551055487e-06
rope	6.821713605362049e-07	6.266673828579614e-06
roper	5.684761337801707e-06	5.968260789123442e-07
rorschach	1.1369522675603416e-06	5.968260789123442e-07
ros	2.273904535120683e-07	2.6260347472143143e-05
rosa	9.095618140482732e-07	2.9841303945617208e-06
rosado	1.1369522675603416e-06	5.968260789123442e-07
rosalee	2.501294988632751e-06	2.984130394561721e-07
rosalinda	4.775199523753434e-06	8.952391183685162e-07
rosario	1.3643427210724097e-06	2.9841303945617208e-06
rosary	2.273904535120683e-07	2.3873043156493766e-06
rose	0.00014257381435206682	2.446986923540611e-05
rosebud	9.095618140482732e-07	2.6857173551055487e-06
rosemary	4.320418616729298e-06	4.476195591842581e-06
rosen	7.276494512386185e-06	5.968260789123442e-07
rosenberg	3.4108568026810243e-06	4.476195591842581e-06
rosenblum	9.095618140482732e-07	2.0888912761932045e-06
rosenfield	6.59432315184998e-06	2.984130394561721e-07
rosenthal	6.821713605362049e-07	1.7904782367370325e-06
rosenzweig	4.547809070241366e-07	2.0888912761932045e-06
roses	4.547809070241366e-07	2.6857173551055487e-06
rosetta	4.547809070241366e-07	1.7904782367370325e-06
rosette	2.273904535120683e-07	1.7904782367370325e-06
roseville	5.002589977265502e-06	2.984130394561721e-07
rosie	3.1834663491689563e-06	1.1936521578246883e-06
rosman	5.457370884289639e-06	2.984130394561721e-07
ross	2.8651197142520604e-05	6.266673828579614e-06
rosser	2.7286854421448195e-06	2.984130394561721e-07
roster	4.320418616729298e-06	1.7606369327914152e-05
rosters	2.956075895656888e-06	2.984130394561721e-07
rostrum	2.273904535120683e-07	2.3873043156493766e-06
roswell	2.0465140816086147e-06	8.952391183685162e-07
rosy	9.095618140482732e-07	2.9841303945617208e-06
rotarian	2.273904535120683e-07	2.0888912761932045e-06
rotate	4.547809070241366e-06	1.7904782367370325e-06
rotated	2.501294988632751e-06	8.952391183685162e-07
rotates	2.273904535120683e-07	4.774608631298753e-06
rotating	5.457370884289639e-06	1.3726999814983916e-05
rotation	1.591733174584478e-05	2.984130394561721e-07
rotational	2.0465140816086147e-06	5.968260789123442e-07
rotations	1.0459960861555141e-05	2.984130394561721e-07
rote	2.273904535120683e-07	1.7904782367370325e-06
rotenone	2.273904535120683e-07	2.3873043156493766e-06
roth	2.0465140816086147e-06	4.774608631298753e-06
rothschild	1.8191236280965463e-06	2.6857173551055487e-06
rotor	1.1369522675603416e-06	2.0888912761932045e-06
rotten	6.821713605362049e-07	3.879369512930237e-06
rotterdam	1.5917331745844781e-06	1.4920651972808604e-06
rotunda	2.273904535120683e-07	2.3873043156493766e-06
rotundas	2.273904535120683e-07	1.7904782367370325e-06
rouge	4.775199523753434e-06	1.1936521578246883e-06
rough	2.410338807227924e-05	6.266673828579614e-06
roughleg	2.273904535120683e-07	3.879369512930237e-06
roughly	2.8423806689008536e-05	2.3873043156493766e-06
roughneck	2.273904535120683e-07	1.7904782367370325e-06
roughshod	4.547809070241366e-07	1.4920651972808604e-06
roughtailed	2.273904535120683e-07	2.6857173551055487e-06
roulette	2.273904535120683e-07	4.774608631298753e-06
round	4.797938569104641e-05	3.968893424767089e-05
roundabout	4.547809070241366e-07	1.4920651972808604e-06
rounded	1.1369522675603416e-06	2.0888912761932045e-06
roundhead	2.273904535120683e-07	1.7904782367370325e-06
roundhouse	2.273904535120683e-07	1.7904782367370325e-06
rounding	2.956075895656888e-06	5.968260789123442e-07
roundoff	9.095618140482732e-07	1.4920651972808604e-06
rounds	3.6382472561930927e-06	5.968260789123442e-07
roundtable	1.6372112652868918e-05	8.952391183685162e-07
roundtables	1.8191236280965463e-06	2.984130394561721e-07
roundtrip	2.7286854421448195e-06	5.968260789123442e-07
roundup	1.1369522675603416e-06	2.3873043156493766e-06
rourke	3.865637709705161e-06	1.7904782367370325e-06
rous	2.273904535120683e-07	2.0888912761932045e-06
rouse	9.095618140482732e-07	2.9841303945617208e-06
roustabout	2.273904535120683e-07	1.7904782367370325e-06
rout	9.095618140482732e-07	1.7904782367370325e-06
route	2.114731217662235e-05	9.250804223141334e-06
routed	4.547809070241366e-06	5.968260789123442e-07
router	2.7286854421448195e-06	2.5066695314318455e-05
routers	1.1369522675603416e-06	5.968260789123442e-07
routes	8.186056326434459e-06	1.1936521578246883e-06
routine	6.3669326983379126e-06	1.581589109117712e-05
routinely	5.684761337801707e-06	1.7904782367370325e-06
routines	3.865637709705161e-06	1.4920651972808604e-06
routing	8.868227686970664e-06	6.565086868035786e-06
rov	9.095618140482732e-07	1.4920651972808604e-06
rovar	5.457370884289639e-06	2.984130394561721e-07
rove	6.821713605362049e-07	2.3873043156493766e-06
roved	4.547809070241366e-07	3.580956473474065e-06
roving	9.550399047506868e-06	3.879369512930237e-06
row	1.7736455373941328e-05	1.2831760696615399e-05
rowboat	2.273904535120683e-07	1.7904782367370325e-06
rowdy	4.547809070241366e-07	2.3873043156493766e-06
rowe	1.8191236280965463e-06	8.952391183685162e-07
rowland	2.273904535120683e-07	1.7904782367370325e-06
rowley	2.273904535120683e-07	2.0888912761932045e-06
rows	1.8191236280965463e-06	2.9841303945617208e-06
rowspan	2.273904535120683e-07	9.549217262597506e-06
roxio	2.273904535120683e-07	3.193019522181041e-05
roxxy	2.273904535120683e-07	2.7155586590511658e-05
roxy	4.547809070241366e-07	2.3873043156493766e-06
roy	1.068735131506721e-05	8.355565104772818e-06
royal	3.79742057365154e-05	2.148573884084439e-05
royalties	2.956075895656888e-06	2.0888912761932045e-06
royalty	5.229980430777571e-06	5.6698477496672695e-06
royce	6.821713605362049e-07	2.0888912761932045e-06
roz	2.273904535120683e-07	3.580956473474065e-06
rozen	6.3669326983379126e-06	2.984130394561721e-07
rp	8.413446779946527e-06	2.9841303945617208e-06
rpc	2.273904535120683e-07	1.4920651972808604e-06
rpi	1.0232570408043073e-05	2.984130394561721e-07
rpm	6.821713605362049e-07	4.177782552386409e-06
rpo	2.273904535120683e-06	2.984130394561721e-07
rq	2.273904535120683e-07	2.0888912761932045e-06
rr	7.95866587292239e-06	6.356197740416465e-05
rri	3.6382472561930927e-06	2.984130394561721e-07
rrp	2.273904535120683e-07	2.6857173551055487e-06
rry	2.273904535120683e-07	1.7904782367370325e-06
rs	5.434631838938432e-05	0.00012413982441376758
rsa	6.821713605362049e-07	2.3873043156493766e-06
rsk	2.273904535120683e-07	2.0888912761932045e-06
rss	2.273904535120683e-07	5.371434710211097e-06
rst	2.273904535120683e-07	1.7904782367370325e-06
rsvp	2.9560758956568878e-05	2.9841303945617208e-06
rsweb	1.8191236280965463e-06	2.984130394561721e-07
rt	6.139542244825844e-06	1.2831760696615399e-05
rtackett	2.0465140816086147e-06	2.984130394561721e-07
rtd	2.273904535120683e-07	2.9841303945617208e-06
rtf	2.956075895656888e-06	5.968260789123442e-07
rtg	4.547809070241366e-06	2.0888912761932045e-06
rtgage	2.273904535120683e-07	6.863499907491958e-06
rtisement	2.273904535120683e-07	2.3873043156493766e-06
rtner	2.273904535120683e-07	2.6857173551055487e-06
rto	7.89044873686877e-05	2.984130394561721e-07
rtos	1.7963845827453397e-05	2.984130394561721e-07
rtp	4.775199523753434e-06	1.1936521578246883e-06
rtu	2.273904535120683e-06	2.984130394561721e-07
ru	2.273904535120683e-07	1.2533347657159227e-05
rua	2.273904535120683e-07	2.0888912761932045e-06
ruane	7.276494512386185e-06	2.984130394561721e-07
rub	2.3193826258230966e-05	1.0742869420422195e-05
ruba	2.273904535120683e-07	4.476195591842581e-06
rubbed	2.273904535120683e-07	2.3873043156493766e-06
rubber	2.273904535120683e-06	3.580956473474065e-06
rubbery	2.273904535120683e-07	1.7904782367370325e-06
rubbing	6.821713605362049e-07	1.7904782367370325e-06
rubbish	4.547809070241366e-07	2.9841303945617208e-06
rubble	9.095618140482732e-07	8.65397814422899e-06
rube	2.273904535120683e-07	2.3873043156493766e-06
ruben	4.547809070241366e-07	4.476195591842581e-06
rubicund	2.273904535120683e-07	1.4920651972808604e-06
rubidium	2.273904535120683e-07	2.0888912761932045e-06
rubin	1.8191236280965463e-06	2.6857173551055487e-06
ruby	1.8191236280965463e-06	2.0888912761932045e-06
ruck	2.273904535120683e-07	2.9841303945617208e-06
ruckus	4.547809070241366e-07	2.3873043156493766e-06
ruddy	9.095618140482732e-07	2.3873043156493766e-06
rude	9.095618140482732e-07	2.0888912761932045e-06
rudi	1.2279084489651688e-05	2.984130394561721e-07
rudiment	2.273904535120683e-07	2.9841303945617208e-06
rudimentary	9.095618140482732e-07	2.0888912761932045e-06
rudolf	6.821713605362049e-07	1.1936521578246883e-06
rudolph	1.8191236280965463e-06	2.0888912761932045e-06
rudwell	2.0465140816086147e-06	2.984130394561721e-07
rudy	5.229980430777571e-06	1.1936521578246883e-06
rue	1.3643427210724097e-06	6.266673828579614e-06
ruf	1.0459960861555141e-05	2.0888912761932045e-06
ruff	4.547809070241366e-07	1.7904782367370325e-06
ruffer	3.1834663491689563e-06	2.984130394561721e-07
ruffian	2.273904535120683e-07	1.7904782367370325e-06
ruffle	2.273904535120683e-07	2.0888912761932045e-06
rufus	2.273904535120683e-07	5.073021670754925e-06
rugby	2.273904535120683e-07	2.9841303945617208e-06
rugged	6.821713605362049e-07	5.9682607891234416e-06
rugs	2.273904535120683e-07	3.879369512930237e-06
ruie	2.273904535120683e-07	3.879369512930237e-06
ruies	2.273904535120683e-07	2.6857173551055487e-06
ruiing	2.273904535120683e-07	3.282543434017893e-06
ruin	1.8191236280965463e-06	5.9682607891234416e-06
ruination	2.273904535120683e-07	2.3873043156493766e-06
ruined	1.5917331745844781e-06	5.968260789123442e-07
ruining	6.821713605362049e-07	1.1936521578246883e-06
ruins	1.3643427210724097e-06	2.984130394561721e-07
ruiz	1.3643427210724097e-06	5.968260789123442e-07
rule	3.615508210841886e-05	2.6260347472143143e-05
ruled	3.6382472561930927e-06	1.4920651972808604e-06
rulemaking	2.7286854421448195e-06	2.984130394561721e-07
ruler	2.273904535120683e-07	1.4920651972808604e-06
rulers	2.273904535120683e-07	1.7904782367370325e-06
rules	6.776235514659636e-05	3.7898456010933856e-05
ruling	1.4780379478284439e-05	1.3726999814983916e-05
rulings	2.956075895656888e-06	5.968260789123442e-07
rum	4.547809070241366e-07	2.3873043156493766e-06
rumania	2.273904535120683e-07	1.7904782367370325e-06
rumble	2.273904535120683e-07	2.3873043156493766e-06
ruminate	2.273904535120683e-07	1.7904782367370325e-06
rummage	2.273904535120683e-07	2.3873043156493766e-06
rummy	2.273904535120683e-07	1.7904782367370325e-06
rumor	5.002589977265502e-06	7.460325986404302e-06
rumored	3.6382472561930927e-06	8.952391183685162e-07
rumors	1.728167446691719e-05	1.4920651972808604e-06
rumours	2.0465140816086147e-06	2.984130394561721e-07
rump	4.547809070241366e-07	1.4920651972808604e-06
rumple	2.273904535120683e-07	2.6857173551055487e-06
rumsfeld	4.0930281632172295e-06	2.984130394561721e-07
run	0.00029242412321651984	9.877471605999296e-05
runaway	4.547809070241366e-07	2.9841303945617208e-06
rundown	2.0465140816086147e-06	1.7904782367370325e-06
rune	2.273904535120683e-07	1.7904782367370325e-06
rung	9.095618140482732e-07	1.1936521578246883e-06
runic	2.273904535120683e-07	1.7904782367370325e-06
runner	1.3643427210724097e-06	8.952391183685162e-07
runneth	2.273904535120683e-07	1.4920651972808604e-06
running	0.00010664612269716003	6.803817299600724e-05
runnymede	2.273904535120683e-07	2.0888912761932045e-06
runouts	6.821713605362049e-07	1.7904782367370325e-06
runs	3.069771122412922e-05	8.355565104772818e-06
runshi	2.273904535120683e-07	7.460325986404302e-06
runswick	2.273904535120683e-06	2.984130394561721e-07
runty	2.273904535120683e-07	3.282543434017893e-06
rupee	1.5917331745844781e-06	1.4920651972808604e-06
rupees	3.1834663491689563e-06	5.968260789123442e-07
rupert	1.1369522675603416e-06	1.1936521578246883e-06
ruptcy	2.273904535120683e-07	2.6857173551055487e-06
rupture	1.3643427210724097e-06	1.7904782367370325e-06
ruptured	2.273904535120683e-06	2.984130394561721e-07
rural	1.3643427210724097e-06	3.879369512930237e-06
ruscitti	1.5917331745844781e-06	2.984130394561721e-07
ruse	2.273904535120683e-07	2.0888912761932045e-06
rush	7.503884965898254e-06	1.1936521578246883e-05
rushed	3.6382472561930927e-06	3.282543434017893e-06
rushing	2.501294988632751e-06	1.4920651972808604e-06
rushmore	6.821713605362049e-07	1.7904782367370325e-06
rusk	3.1834663491689563e-06	1.4920651972808604e-06
russ	2.1602093083646488e-05	1.7904782367370325e-06
russell	3.9111158004075744e-05	4.476195591842581e-06
russia	8.186056326434459e-06	3.31238473796351e-05
russian	1.1142132222091346e-05	2.446986923540611e-05
russians	2.273904535120683e-07	2.0888912761932045e-06
russo	4.775199523753434e-06	2.6857173551055487e-06
rust	2.7286854421448195e-06	1.7904782367370325e-06
rustic	2.273904535120683e-07	1.4920651972808604e-06
rustle	2.273904535120683e-07	2.3873043156493766e-06
rusty	9.095618140482732e-06	5.371434710211097e-06
rut	2.273904535120683e-07	3.879369512930237e-06
rutabaga	2.273904535120683e-07	1.7904782367370325e-06
rutgers	8.186056326434459e-06	5.968260789123442e-07
ruth	1.068735131506721e-05	5.371434710211097e-06
ruthenium	2.273904535120683e-07	2.9841303945617208e-06
rutherford	9.095618140482732e-07	1.7904782367370325e-06
ruthless	2.0465140816086147e-06	1.1936521578246883e-06
rutin	2.273904535120683e-07	8.65397814422899e-06
rutland	2.273904535120683e-07	2.0888912761932045e-06
rutledge	2.273904535120683e-07	2.0888912761932045e-06
rux	2.273904535120683e-07	2.0888912761932045e-06
rv	2.273904535120683e-07	2.6857173551055487e-06
rw	2.273904535120683e-06	3.461591257691596e-05
rwe	6.59432315184998e-06	2.984130394561721e-07
rx	5.229980430777571e-06	0.00010623504204639726
rxbarginz	2.273904535120683e-07	1.4920651972808604e-06
rxdrugs	2.273904535120683e-07	1.1339695499334539e-05
rxmedications	2.273904535120683e-07	1.7904782367370325e-06
rxmeds	2.273904535120683e-07	1.3130173736071571e-05
rxrocks	2.273904535120683e-07	3.282543434017893e-06
rxsite	2.273904535120683e-07	3.580956473474065e-06
rxspecials	2.273904535120683e-07	2.6857173551055487e-06
ry	2.273904535120683e-07	7.16191294694813e-06
ryan	3.2744225305737836e-05	5.371434710211097e-06
rye	2.273904535120683e-07	2.0888912761932045e-06
rz	4.547809070241366e-07	3.879369512930237e-06
s	0.007993684002763249	0.004756703848931383
sa	5.5028489749920525e-05	8.982232487630779e-05
saave	2.273904535120683e-07	6.62476947592702e-05
saavve	2.273904535120683e-07	2.3873043156493766e-06
sab	4.547809070241366e-07	1.4920651972808604e-06
sabbatical	2.273904535120683e-06	2.9841303945617208e-06
